Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,others
2010-07-17 00:00:00 UTC,,,,,,,,,,0.04951
2010-07-18 00:00:00 UTC,,,,,,,,,,0.077975
2010-07-19 00:00:00 UTC,,,,,,,,,,0.0867925
2010-07-20 00:00:00 UTC,,,,,,,,,,0.077999375
2010-07-21 00:00:00 UTC,,,,,,,,,,0.070463167
2010-07-22 00:00:00 UTC,,,,,,,,,,0.064120381
2010-07-23 00:00:00 UTC,,,,,,,,,,0.0617804
2010-07-24 00:00:00 UTC,,,,,,,,,,0.055814583
2010-07-25 00:00:00 UTC,,,,,,,,,,0.054911637
2010-07-26 00:00:00 UTC,,,,,,,,,,0.052658929
2010-07-27 00:00:00 UTC,,,,,,,,,,0.05839441
2010-07-28 00:00:00 UTC,,,,,,,,,,0.0577125
2010-07-29 00:00:00 UTC,,,,,,,,,,0.061484076
2010-07-30 00:00:00 UTC,,,,,,,,,,0.065255966
2010-07-31 00:00:00 UTC,,,,,,,,,,0.062076736
2010-08-01 00:00:00 UTC,,,,,,,,,,0.06065
2010-08-02 00:00:00 UTC,,,,,,,,,,0.061504417
2010-08-03 00:00:00 UTC,,,,,,,,,,0.061331489
2010-08-04 00:00:00 UTC,,,,,,,,,,0.060740741
2010-08-05 00:00:00 UTC,,,,,,,,,,0.060067857
2010-08-06 00:00:00 UTC,,,,,,,,,,0.061995833
2010-08-07 00:00:00 UTC,,,,,,,,,,0.060557063
2010-08-08 00:00:00 UTC,,,,,,,,,,0.060122222
2010-08-09 00:00:00 UTC,,,,,,,,,,0.064961944
2010-08-10 00:00:00 UTC,,,,,,,,,,0.069299271
2010-08-11 00:00:00 UTC,,,,,,,,,,0.069064279
2010-08-12 00:00:00 UTC,,,,,,,,,,0.067323778
2010-08-13 00:00:00 UTC,,,,,,,,,,0.065554444
2010-08-14 00:00:00 UTC,,,,,,,,,,0.066519524
2010-08-15 00:00:00 UTC,,,,,,,,,,0.06570103
2010-08-16 00:00:00 UTC,,,,,,,,,,0.065212527
2010-08-17 00:00:00 UTC,,,,,,,,,,0.066713782
2010-08-18 00:00:00 UTC,,,,,,,,,,0.069343958
2010-08-19 00:00:00 UTC,,,,,,,,,,0.0673875
2010-08-20 00:00:00 UTC,,,,,,,,,,0.065921429
2010-08-21 00:00:00 UTC,,,,,,,,,,0.065516417
2010-08-22 00:00:00 UTC,,,,,,,,,,0.063504664
2010-08-23 00:00:00 UTC,,,,,,,,,,0.064946832
2010-08-24 00:00:00 UTC,,,,,,,,,,0.065692727
2010-08-25 00:00:00 UTC,,,,,,,,,,0.065319315
2010-08-26 00:00:00 UTC,,,,,,,,,,0.0646625
2010-08-27 00:00:00 UTC,,,,,,,,,,0.064384394
2010-08-28 00:00:00 UTC,,,,,,,,,,0.064715997
2010-08-29 00:00:00 UTC,,,,,,,,,,0.064394444
2010-08-30 00:00:00 UTC,,,,,,,,,,0.063032163
2010-08-31 00:00:00 UTC,,,,,,,,,,0.062988418
2010-09-01 00:00:00 UTC,,,,,,,,,,0.060923853
2010-09-02 00:00:00 UTC,,,,,,,,,,0.061082222
2010-09-03 00:00:00 UTC,,,,,,,,,,0.061758333
2010-09-04 00:00:00 UTC,,,,,,,,,,0.061465417
2010-09-05 00:00:00 UTC,,,,,,,,,,0.062019214
2010-09-06 00:00:00 UTC,,,,,,,,,,0.0618
2010-09-07 00:00:00 UTC,,,,,,,,,,0.061355833
2010-09-08 00:00:00 UTC,,,,,,,,,,0.061165833
2010-09-09 00:00:00 UTC,,,,,,,,,,0.061473426
2010-09-10 00:00:00 UTC,,,,,,,,,,0.060815357
2010-09-11 00:00:00 UTC,,,,,,,,,,0.062715795
2010-09-12 00:00:00 UTC,,,,,,,,,,0.061742778
2010-09-13 00:00:00 UTC,,,,,,,,,,0.061796852
2010-09-14 00:00:00 UTC,,,,,,,,,,0.064303307
2010-09-15 00:00:00 UTC,,,,,,,,,,0.061154524
2010-09-16 00:00:00 UTC,,,,,,,,,,0.06185
2010-09-17 00:00:00 UTC,,,,,,,,,,0.060537244
2010-09-18 00:00:00 UTC,,,,,,,,,,0.06033725
2010-09-19 00:00:00 UTC,,,,,,,,,,0.061907222
2010-09-20 00:00:00 UTC,,,,,,,,,,0.0624961
2010-09-21 00:00:00 UTC,,,,,,,,,,0.062842
2010-09-22 00:00:00 UTC,,,,,,,,,,0.062125087
2010-09-23 00:00:00 UTC,,,,,,,,,,0.062264362
2010-09-24 00:00:00 UTC,,,,,,,,,,0.0622075
2010-09-25 00:00:00 UTC,,,,,,,,,,0.062017722
2010-09-26 00:00:00 UTC,,,,,,,,,,0.0620782
2010-09-27 00:00:00 UTC,,,,,,,,,,0.062096119
2010-09-28 00:00:00 UTC,,,,,,,,,,0.061945269
2010-09-29 00:00:00 UTC,,,,,,,,,,0.061840206
2010-09-30 00:00:00 UTC,,,,,,,,,,0.0617435
2010-10-01 00:00:00 UTC,,,,,,,,,,0.061949625
2010-10-02 00:00:00 UTC,,,,,,,,,,0.061455557
2010-10-03 00:00:00 UTC,,,,,,,,,,0.061266171
2010-10-04 00:00:00 UTC,,,,,,,,,,0.061167957
2010-10-05 00:00:00 UTC,,,,,,,,,,0.061525355
2010-10-06 00:00:00 UTC,,,,,,,,,,0.062773151
2010-10-07 00:00:00 UTC,,,,,,,,,,0.063916843
2010-10-08 00:00:00 UTC,,,,,,,,,,0.076606432
2010-10-09 00:00:00 UTC,,,,,,,,,,0.084892
2010-10-10 00:00:00 UTC,,,,,,,,,,0.096560181
2010-10-11 00:00:00 UTC,,,,,,,,,,0.095257083
2010-10-12 00:00:00 UTC,,,,,,,,,,0.091665813
2010-10-13 00:00:00 UTC,,,,,,,,,,0.095754417
2010-10-14 00:00:00 UTC,,,,,,,,,,0.099935848
2010-10-15 00:00:00 UTC,,,,,,,,,,0.101586773
2010-10-16 00:00:00 UTC,,,,,,,,,,0.10160875
2010-10-17 00:00:00 UTC,,,,,,,,,,0.102555625
2010-10-18 00:00:00 UTC,,,,,,,,,,0.101677917
2010-10-19 00:00:00 UTC,,,,,,,,,,0.100031667
2010-10-20 00:00:00 UTC,,,,,,,,,,0.097651357
2010-10-21 00:00:00 UTC,,,,,,,,,,0.101222975
2010-10-22 00:00:00 UTC,,,,,,,,,,0.104814213
2010-10-23 00:00:00 UTC,,,,,,,,,,0.108266
2010-10-24 00:00:00 UTC,,,,,,,,,,0.122845207
2010-10-25 00:00:00 UTC,,,,,,,,,,0.129758758
2010-10-26 00:00:00 UTC,,,,,,,,,,0.155571296
2010-10-27 00:00:00 UTC,,,,,,,,,,0.174800799
2010-10-28 00:00:00 UTC,,,,,,,,,,0.184635536
2010-10-29 00:00:00 UTC,,,,,,,,,,0.184250018
2010-10-30 00:00:00 UTC,,,,,,,,,,0.190312937
2010-10-31 00:00:00 UTC,,,,,,,,,,0.194477833
2010-11-01 00:00:00 UTC,,,,,,,,,,0.190865132
2010-11-02 00:00:00 UTC,,,,,,,,,,0.192794167
2010-11-03 00:00:00 UTC,,,,,,,,,,0.182128746
2010-11-04 00:00:00 UTC,,,,,,,,,,0.209004272
2010-11-05 00:00:00 UTC,,,,,,,,,,0.23541383
2010-11-06 00:00:00 UTC,,,,,,,,,,0.273455545
2010-11-07 00:00:00 UTC,,,,,,,,,,0.360887239
2010-11-08 00:00:00 UTC,,,,,,,,,,0.318959343
2010-11-09 00:00:00 UTC,,,,,,,,,,0.259081305
2010-11-10 00:00:00 UTC,,,,,,,,,,0.199789636
2010-11-11 00:00:00 UTC,,,,,,,,,,0.226281349
2010-11-12 00:00:00 UTC,,,,,,,,,,0.246181354
2010-11-13 00:00:00 UTC,,,,,,,,,,0.278784245
2010-11-14 00:00:00 UTC,,,,,,,,,,0.27919395
2010-11-15 00:00:00 UTC,,,,,,,,,,0.277875019
2010-11-16 00:00:00 UTC,,,,,,,,,,0.253286573
2010-11-17 00:00:00 UTC,,,,,,,,,,0.250219645
2010-11-18 00:00:00 UTC,,,,,,,,,,0.252725188
2010-11-19 00:00:00 UTC,,,,,,,,,,0.271807986
2010-11-20 00:00:00 UTC,,,,,,,,,,0.27760704
2010-11-21 00:00:00 UTC,,,,,,,,,,0.277389722
2010-11-22 00:00:00 UTC,,,,,,,,,,0.278820327
2010-11-23 00:00:00 UTC,,,,,,,,,,0.281924132
2010-11-24 00:00:00 UTC,,,,,,,,,,0.280920714
2010-11-25 00:00:00 UTC,,,,,,,,,,0.280703234
2010-11-26 00:00:00 UTC,,,,,,,,,,0.281566967
2010-11-27 00:00:00 UTC,,,,,,,,,,0.283018
2010-11-28 00:00:00 UTC,,,,,,,,,,0.278603356
2010-11-29 00:00:00 UTC,,,,,,,,,,0.257021996
2010-11-30 00:00:00 UTC,,,,,,,,,,0.21560859
2010-12-01 00:00:00 UTC,,,,,,,,,,0.218453646
2010-12-02 00:00:00 UTC,,,,,,,,,,0.236248709
2010-12-03 00:00:00 UTC,,,,,,,,,,0.247538051
2010-12-04 00:00:00 UTC,,,,,,,,,,0.240582561
2010-12-05 00:00:00 UTC,,,,,,,,,,0.211903487
2010-12-06 00:00:00 UTC,,,,,,,,,,0.198891623
2010-12-07 00:00:00 UTC,,,,,,,,,,0.20906
2010-12-08 00:00:00 UTC,,,,,,,,,,0.230834487
2010-12-09 00:00:00 UTC,,,,,,,,,,0.205413254
2010-12-10 00:00:00 UTC,,,,,,,,,,0.193684599
2010-12-11 00:00:00 UTC,,,,,,,,,,0.220089918
2010-12-12 00:00:00 UTC,,,,,,,,,,0.216962421
2010-12-13 00:00:00 UTC,,,,,,,,,,0.220406326
2010-12-14 00:00:00 UTC,,,,,,,,,,0.228455635
2010-12-15 00:00:00 UTC,,,,,,,,,,0.241676706
2010-12-16 00:00:00 UTC,,,,,,,,,,0.239433429
2010-12-17 00:00:00 UTC,,,,,,,,,,0.24575
2010-12-18 00:00:00 UTC,,,,,,,,,,0.246809583
2010-12-19 00:00:00 UTC,,,,,,,,,,0.24494
2010-12-20 00:00:00 UTC,,,,,,,,,,0.255333392
2010-12-21 00:00:00 UTC,,,,,,,,,,0.258175608
2010-12-22 00:00:00 UTC,,,,,,,,,,0.248333333
2010-12-23 00:00:00 UTC,,,,,,,,,,0.248364136
2010-12-24 00:00:00 UTC,,,,,,,,,,0.249031131
2010-12-25 00:00:00 UTC,,,,,,,,,,0.249020833
2010-12-26 00:00:00 UTC,,,,,,,,,,0.255321774
2010-12-27 00:00:00 UTC,,,,,,,,,,0.25761375
2010-12-28 00:00:00 UTC,,,,,,,,,,0.269986881
2010-12-29 00:00:00 UTC,,,,,,,,,,0.289799326
2010-12-30 00:00:00 UTC,,,,,,,,,,0.29525
2010-12-31 00:00:00 UTC,,,,,,,,,,0.297021061
2011-01-01 00:00:00 UTC,,,,,,,,,,0.296797143
2011-01-02 00:00:00 UTC,,,,,,,,,,0.296844111
2011-01-03 00:00:00 UTC,,,,,,,,,,0.293518286
2011-01-04 00:00:00 UTC,,,,,,,,,,0.294909333
2011-01-05 00:00:00 UTC,,,,,,,,,,0.295644583
2011-01-06 00:00:00 UTC,,,,,,,,,,0.297093939
2011-01-07 00:00:00 UTC,,,,,,,,,,0.313282329
2011-01-08 00:00:00 UTC,,,,,,,,,,0.315294815
2011-01-09 00:00:00 UTC,,,,,,,,,,0.322948571
2011-01-10 00:00:00 UTC,,,,,,,,,,0.3258617
2011-01-11 00:00:00 UTC,,,,,,,,,,0.325951455
2011-01-12 00:00:00 UTC,,,,,,,,,,0.332628182
2011-01-13 00:00:00 UTC,,,,,,,,,,0.367495003
2011-01-14 00:00:00 UTC,,,,,,,,,,0.374282449
2011-01-15 00:00:00 UTC,,,,,,,,,,0.3918655
2011-01-16 00:00:00 UTC,,,,,,,,,,0.393679111
2011-01-17 00:00:00 UTC,,,,,,,,,,0.379065667
2011-01-18 00:00:00 UTC,,,,,,,,,,0.334208257
2011-01-19 00:00:00 UTC,,,,,,,,,,0.31126621
2011-01-20 00:00:00 UTC,,,,,,,,,,0.341614831
2011-01-21 00:00:00 UTC,,,,,,,,,,0.392093122
2011-01-22 00:00:00 UTC,,,,,,,,,,0.420443345
2011-01-23 00:00:00 UTC,,,,,,,,,,0.437078367
2011-01-24 00:00:00 UTC,,,,,,,,,,0.410201719
2011-01-25 00:00:00 UTC,,,,,,,,,,0.416309471
2011-01-26 00:00:00 UTC,,,,,,,,,,0.409959475
2011-01-27 00:00:00 UTC,,,,,,,,,,0.414832219
2011-01-28 00:00:00 UTC,,,,,,,,,,0.431728095
2011-01-29 00:00:00 UTC,,,,,,,,,,0.4410525
2011-01-30 00:00:00 UTC,,,,,,,,,,0.463157295
2011-01-31 00:00:00 UTC,,,,,,,,,,0.502156346
2011-02-01 00:00:00 UTC,,,,,,,,,,0.676389111
2011-02-02 00:00:00 UTC,,,,,,,,,,0.726566878
2011-02-03 00:00:00 UTC,,,,,,,,,,0.71354079
2011-02-04 00:00:00 UTC,,,,,,,,,,0.772230316
2011-02-05 00:00:00 UTC,,,,,,,,,,0.876256806
2011-02-06 00:00:00 UTC,,,,,,,,,,0.895176513
2011-02-07 00:00:00 UTC,,,,,,,,,,0.872726934
2011-02-08 00:00:00 UTC,,,,,,,,,,0.893953927
2011-02-09 00:00:00 UTC,,,,,,,,,,0.929917167
2011-02-10 00:00:00 UTC,,,,,,,,,,1.033409755
2011-02-11 00:00:00 UTC,,,,,,,,,,0.981385992
2011-02-12 00:00:00 UTC,,,,,,,,,,1.039721643
2011-02-13 00:00:00 UTC,,,,,,,,,,1.044895845
2011-02-14 00:00:00 UTC,,,,,,,,,,1.059228428
2011-02-15 00:00:00 UTC,,,,,,,,,,1.050393362
2011-02-16 00:00:00 UTC,,,,,,,,,,1.040016152
2011-02-17 00:00:00 UTC,,,,,,,,,,1.046120299
2011-02-18 00:00:00 UTC,,,,,,,,,,0.999096404
2011-02-19 00:00:00 UTC,,,,,,,,,,0.932103183
2011-02-20 00:00:00 UTC,,,,,,,,,,0.86850999
2011-02-21 00:00:00 UTC,,,,,,,,,,0.850692969
2011-02-22 00:00:00 UTC,,,,,,,,,,0.863103984
2011-02-23 00:00:00 UTC,,,,,,,,,,0.906506159
2011-02-24 00:00:00 UTC,,,,,,,,,,0.946226624
2011-02-25 00:00:00 UTC,,,,,,,,,,0.967492822
2011-02-26 00:00:00 UTC,,,,,,,,,,0.942570032
2011-02-27 00:00:00 UTC,,,,,,,,,,0.938741647
2011-02-28 00:00:00 UTC,,,,,,,,,,0.894442653
2011-03-01 00:00:00 UTC,,,,,,,,,,0.920692828
2011-03-02 00:00:00 UTC,,,,,,,,,,0.923957689
2011-03-03 00:00:00 UTC,,,,,,,,,,0.930466805
2011-03-04 00:00:00 UTC,,,,,,,,,,0.914785088
2011-03-05 00:00:00 UTC,,,,,,,,,,0.90636584
2011-03-06 00:00:00 UTC,,,,,,,,,,0.847645137
2011-03-07 00:00:00 UTC,,,,,,,,,,0.874441395
2011-03-08 00:00:00 UTC,,,,,,,,,,0.872339374
2011-03-09 00:00:00 UTC,,,,,,,,,,0.859649085
2011-03-10 00:00:00 UTC,,,,,,,,,,0.866459253
2011-03-11 00:00:00 UTC,,,,,,,,,,0.895063489
2011-03-12 00:00:00 UTC,,,,,,,,,,0.899233705
2011-03-13 00:00:00 UTC,,,,,,,,,,0.901979236
2011-03-14 00:00:00 UTC,,,,,,,,,,0.890197521
2011-03-15 00:00:00 UTC,,,,,,,,,,0.883136853
2011-03-16 00:00:00 UTC,,,,,,,,,,0.861111015
2011-03-17 00:00:00 UTC,,,,,,,,,,0.839926174
2011-03-18 00:00:00 UTC,,,,,,,,,,0.809374099
2011-03-19 00:00:00 UTC,,,,,,,,,,0.761975096
2011-03-20 00:00:00 UTC,,,,,,,,,,0.770942165
2011-03-21 00:00:00 UTC,,,,,,,,,,0.753175369
2011-03-22 00:00:00 UTC,,,,,,,,,,0.778873788
2011-03-23 00:00:00 UTC,,,,,,,,,,0.832447974
2011-03-24 00:00:00 UTC,,,,,,,,,,0.854579194
2011-03-25 00:00:00 UTC,,,,,,,,,,0.877179635
2011-03-26 00:00:00 UTC,,,,,,,,,,0.868289644
2011-03-27 00:00:00 UTC,,,,,,,,,,0.845921389
2011-03-28 00:00:00 UTC,,,,,,,,,,0.807469054
2011-03-29 00:00:00 UTC,,,,,,,,,,0.788861263
2011-03-30 00:00:00 UTC,,,,,,,,,,0.786923273
2011-03-31 00:00:00 UTC,,,,,,,,,,0.789264499
2011-04-01 00:00:00 UTC,,,,,,,,,,0.781967939
2011-04-02 00:00:00 UTC,,,,,,,,,,0.787505305
2011-04-03 00:00:00 UTC,,,,,,,,,,0.782296836
2011-04-04 00:00:00 UTC,,,,,,,,,,0.694327223
2011-04-05 00:00:00 UTC,,,,,,,,,,0.658011999
2011-04-06 00:00:00 UTC,,,,,,,,,,0.7164764
2011-04-07 00:00:00 UTC,,,,,,,,,,0.753936007
2011-04-08 00:00:00 UTC,,,,,,,,,,0.765372637
2011-04-09 00:00:00 UTC,,,,,,,,,,0.748221922
2011-04-10 00:00:00 UTC,,,,,,,,,,0.74167989
2011-04-11 00:00:00 UTC,,,,,,,,,,0.760195439
2011-04-12 00:00:00 UTC,,,,,,,,,,0.840142363
2011-04-13 00:00:00 UTC,,,,,,,,,,0.918875087
2011-04-14 00:00:00 UTC,,,,,,,,,,0.934583571
2011-04-15 00:00:00 UTC,,,,,,,,,,1.013028236
2011-04-16 00:00:00 UTC,,,,,,,,,,1.030256982
2011-04-17 00:00:00 UTC,,,,,,,,,,1.048529047
2011-04-18 00:00:00 UTC,,,,,,,,,,1.146684176
2011-04-19 00:00:00 UTC,,,,,,,,,,1.174745391
2011-04-20 00:00:00 UTC,,,,,,,,,,1.165174456
2011-04-21 00:00:00 UTC,,,,,,,,,,1.166175585
2011-04-22 00:00:00 UTC,,,,,,,,,,1.272912511
2011-04-23 00:00:00 UTC,,,,,,,,,,1.467515246
2011-04-24 00:00:00 UTC,,,,,,,,,,1.680695513
2011-04-25 00:00:00 UTC,,,,,,,,,,1.59241939
2011-04-26 00:00:00 UTC,,,,,,,,,,1.635166283
2011-04-27 00:00:00 UTC,,,,,,,,,,1.854280214
2011-04-28 00:00:00 UTC,,,,,,,,,,1.999249483
2011-04-29 00:00:00 UTC,,,,,,,,,,2.484913218
2011-04-30 00:00:00 UTC,,,,,,,,,,3.139921444
2011-05-01 00:00:00 UTC,,,,,,,,,,3.327733034
2011-05-02 00:00:00 UTC,,,,,,,,,,3.188332166
2011-05-03 00:00:00 UTC,,,,,,,,,,3.28514839
2011-05-04 00:00:00 UTC,,,,,,,,,,3.396291592
2011-05-05 00:00:00 UTC,,,,,,,,,,3.410346332
2011-05-06 00:00:00 UTC,,,,,,,,,,3.474853769
2011-05-07 00:00:00 UTC,,,,,,,,,,3.56078577
2011-05-08 00:00:00 UTC,,,,,,,,,,3.75456206
2011-05-09 00:00:00 UTC,,,,,,,,,,3.809524112
2011-05-10 00:00:00 UTC,,,,,,,,,,4.65935952
2011-05-11 00:00:00 UTC,,,,,,,,,,5.592424538
2011-05-12 00:00:00 UTC,,,,,,,,,,5.6341171
2011-05-13 00:00:00 UTC,,,,,,,,,,7.45550181
2011-05-14 00:00:00 UTC,,,,,,,,,,8.238347197
2011-05-15 00:00:00 UTC,,,,,,,,,,6.678797158
2011-05-16 00:00:00 UTC,,,,,,,,,,7.684024907
2011-05-17 00:00:00 UTC,,,,,,,,,,7.614168482
2011-05-18 00:00:00 UTC,,,,,,,,,,7.14547465
2011-05-19 00:00:00 UTC,,,,,,,,,,6.968028241
2011-05-20 00:00:00 UTC,,,,,,,,,,6.625223737
2011-05-21 00:00:00 UTC,,,,,,,,,,5.877406205
2011-05-22 00:00:00 UTC,,,,,,,,,,6.359361831
2011-05-23 00:00:00 UTC,,,,,,,,,,7.067517273
2011-05-24 00:00:00 UTC,,,,,,,,,,7.081739991
2011-05-25 00:00:00 UTC,,,,,,,,,,7.405842596
2011-05-26 00:00:00 UTC,,,,,,,,,,8.509041477
2011-05-27 00:00:00 UTC,,,,,,,,,,8.686804025
2011-05-28 00:00:00 UTC,,,,,,,,,,8.453705448
2011-05-29 00:00:00 UTC,,,,,,,,,,8.277721417
2011-05-30 00:00:00 UTC,,,,,,,,,,8.579893275
2011-05-31 00:00:00 UTC,,,,,,,,,,8.882081721
2011-06-01 00:00:00 UTC,,,,,,,,,,9.028280221
2011-06-02 00:00:00 UTC,,,,,,,,,,10.03512803
2011-06-03 00:00:00 UTC,,,,,,,,,,12.69009804
2011-06-04 00:00:00 UTC,,,,,,,,,,16.22997218
2011-06-05 00:00:00 UTC,,,,,,,,,,17.44555166
2011-06-06 00:00:00 UTC,,,,,,,,,,18.25516332
2011-06-07 00:00:00 UTC,,,,,,,,,,19.02670106
2011-06-08 00:00:00 UTC,,,,,,,,,,27.2782783
2011-06-09 00:00:00 UTC,,,,,,,,,,29.53580444
2011-06-10 00:00:00 UTC,,,,,,,,,,26.53310485
2011-06-11 00:00:00 UTC,,,,,,,,,,19.88369362
2011-06-12 00:00:00 UTC,,,,,,,,,,16.62557916
2011-06-13 00:00:00 UTC,,,,,,,,,,20.86007857
2011-06-14 00:00:00 UTC,,,,,,,,,,19.19453781
2011-06-15 00:00:00 UTC,,,,,,,,,,19.75179788
2011-06-16 00:00:00 UTC,,,,,,,,,,19.26662503
2011-06-17 00:00:00 UTC,,,,,,,,,,15.74630986
2011-06-18 00:00:00 UTC,,,,,,,,,,15.86180519
2011-06-19 00:00:00 UTC,,,,,,,,,,17.67926174
2011-06-20 00:00:00 UTC,,,,,,,,,,14
2011-06-21 00:00:00 UTC,,,,,,,,,,
2011-06-22 00:00:00 UTC,,,,,,,,,,
2011-06-23 00:00:00 UTC,,,,,,,,,,17.49
2011-06-24 00:00:00 UTC,,,,,,,,,,
2011-06-25 00:00:00 UTC,,,,,,,,,,
2011-06-26 00:00:00 UTC,,,,,,,,,,17.51001
2011-06-27 00:00:00 UTC,,,,,,,,,,
2011-06-28 00:00:00 UTC,,,,,,,,,,
2011-06-29 00:00:00 UTC,,,,,,,,,,
2011-06-30 00:00:00 UTC,,,,,,,,,,
2011-07-01 00:00:00 UTC,,,,,,,,,,
2011-07-02 00:00:00 UTC,,,,,,,,,,
2011-07-03 00:00:00 UTC,,,,,,,,,,
2011-07-04 00:00:00 UTC,,,,,,,,,,
2011-07-05 00:00:00 UTC,,,,,,,,,,12.82125
2011-07-06 00:00:00 UTC,,,,,,,,,,14.74666667
2011-07-07 00:00:00 UTC,,,,,,,,,,14.20841667
2011-07-08 00:00:00 UTC,,,,,,,,,,14.39472222
2011-07-09 00:00:00 UTC,,,,,,,,,,14.495
2011-07-10 00:00:00 UTC,,,,,,,,,,15.02159259
2011-07-11 00:00:00 UTC,,,,,,,,,,14.01666667
2011-07-12 00:00:00 UTC,,,,,,,,,,13.925
2011-07-13 00:00:00 UTC,,,,,,,,,,13.92
2011-07-14 00:00:00 UTC,,,,,,,,,,14.02528571
2011-07-15 00:00:00 UTC,,,,,,,,,,14.31625
2011-07-16 00:00:00 UTC,,,,,,,,,,13.5
2011-07-17 00:00:00 UTC,,,,,,,,,,13.45555556
2011-07-18 00:00:00 UTC,,,,,,,,,,13.50775327
2011-07-19 00:00:00 UTC,,,,,,,,,,13.64428571
2011-07-20 00:00:00 UTC,,,,,,,,,,13.69166667
2011-07-21 00:00:00 UTC,,,,,,,,,,13.83825
2011-07-22 00:00:00 UTC,,,,,,,,,,13.785
2011-07-23 00:00:00 UTC,,,,,,,,,,13.66
2011-07-24 00:00:00 UTC,,,,,,,,,,13.794625
2011-07-25 00:00:00 UTC,,,,,,,,,,14.098275
2011-07-26 00:00:00 UTC,,,,,,,,,,14.08665952
2011-07-27 00:00:00 UTC,,,,,,,,,,13.96869444
2011-07-28 00:00:00 UTC,,,,,,,,,,13.69520238
2011-07-29 00:00:00 UTC,,,,,,,,,,13.5703125
2011-07-30 00:00:00 UTC,,,,,,,,,,13.66655128
2011-07-31 00:00:00 UTC,,,,,,,,,,13.44989501
2011-08-01 00:00:00 UTC,,,,,,,,,,13.23388049
2011-08-02 00:00:00 UTC,,,,,,,,,,12.6630778
2011-08-03 00:00:00 UTC,,,,,,,,,,10.67179279
2011-08-04 00:00:00 UTC,,,,,,,,,,10.7339669
2011-08-05 00:00:00 UTC,,,,,,,,,,10.67123079
2011-08-06 00:00:00 UTC,,,,,,,,,,8.901246341
2011-08-07 00:00:00 UTC,,,,,,,,,,8.076347899
2011-08-08 00:00:00 UTC,,,,,,,,,,8.000870574
2011-08-09 00:00:00 UTC,,,,,,,,,,9.622802988
2011-08-10 00:00:00 UTC,,,,,,,,,,10.08422841
2011-08-11 00:00:00 UTC,,,,,,,,,,9.801588546
2011-08-12 00:00:00 UTC,,,,,,,,,,9.385122078
2011-08-13 00:00:00 UTC,,,,,,,,,,9.697740889
2011-08-14 00:00:00 UTC,,,,,,,,,,10.41681016
2011-08-15 00:00:00 UTC,,,,,,,,,,11.14028435
2011-08-16 00:00:00 UTC,,,,,,,,,,11.04607494
2011-08-17 00:00:00 UTC,,,,,,,,,,10.93705283
2011-08-18 00:00:00 UTC,,,,,,,,,,10.93160831
2011-08-19 00:00:00 UTC,,,,,,,,,,11.31643344
2011-08-20 00:00:00 UTC,,,,,,,,,,11.47744349
2011-08-21 00:00:00 UTC,,,,,,,,,,11.36246682
2011-08-22 00:00:00 UTC,,,,,,,,,,11.11381213
2011-08-23 00:00:00 UTC,,,,,,,,,,11.02383994
2011-08-24 00:00:00 UTC,,,,,,,,,,10.92659306
2011-08-25 00:00:00 UTC,,,,,,,,,,10.27045976
2011-08-26 00:00:00 UTC,,,,,,,,,,10.04057602
2011-08-27 00:00:00 UTC,,,,,,,,,,8.667814033
2011-08-28 00:00:00 UTC,,,,,,,,,,8.822662087
2011-08-29 00:00:00 UTC,,,,,,,,,,8.933771939
2011-08-30 00:00:00 UTC,,,,,,,,,,8.826253993
2011-08-31 00:00:00 UTC,,,,,,,,,,8.458968755
2011-09-01 00:00:00 UTC,,,,,,,,,,8.22793019
2011-09-02 00:00:00 UTC,,,,,,,,,,8.440563981
2011-09-03 00:00:00 UTC,,,,,,,,,,8.539424475
2011-09-04 00:00:00 UTC,,,,,,,,,,8.241066949
2011-09-05 00:00:00 UTC,,,,,,,,,,7.672442123
2011-09-06 00:00:00 UTC,,,,,,,,,,6.807191919
2011-09-07 00:00:00 UTC,,,,,,,,,,7.067037281
2011-09-08 00:00:00 UTC,,,,,,,,,,6.867451815
2011-09-09 00:00:00 UTC,,,,,,,,,,5.321509804
2011-09-10 00:00:00 UTC,,,,,,,,,,5.107361914
2011-09-11 00:00:00 UTC,,,,,,,,,,5.774656198
2011-09-12 00:00:00 UTC,,,,,,,,,,6.179079095
2011-09-13 00:00:00 UTC,,,,,,,,,,6.003414495
2011-09-14 00:00:00 UTC,,,,,,,,,,5.637680912
2011-09-15 00:00:00 UTC,,,,,,,,,,5.186694444
2011-09-16 00:00:00 UTC,,,,,,,,,,4.874842222
2011-09-17 00:00:00 UTC,,,4.87,,,,,,,4.941012951
2011-09-18 00:00:00 UTC,,,4.843333333,,,,,,,5.062780754
2011-09-19 00:00:00 UTC,,,4.9,,,,,,,5.269230636
2011-09-20 00:00:00 UTC,,,5.39,,,,,,,6.033373231
2011-09-21 00:00:00 UTC,,,5.734444444,,,,,,,5.65978458
2011-09-22 00:00:00 UTC,,,5.696666667,,,,,,,5.526097351
2011-09-23 00:00:00 UTC,,,5.71,,,,,,,5.569921575
2011-09-24 00:00:00 UTC,,,5.723166667,,,,,,,5.528695517
2011-09-25 00:00:00 UTC,,,6.05,,,,,,,5.426291209
2011-09-26 00:00:00 UTC,,,5.944,,,,,,,5.038705772
